zcta,state_abbr,final_rank,investment_category_sf,composite_score,projected_delta_2023_2030,target_proxy_2023,target_proxy_2030_projection,median_hh_income_2019,pop_25_44_2019,hh_over_100k_2019
12721,NY,3360,Neutral,0.1223107970782397,133.8533078343889,260.99552042160735,394.84882825599624,85750,1378,922
12123,NY,3361,Neutral,0.12223333455013535,79.91505124322481,303.9835153513291,383.8985665945539,92946,1407,1046
31523,GA,3362,Neutral,0.1221166856337819,268.2928552940839,573.2963608337243,841.5892161278082,58552,3503,1669
76903,TX,3363,Neutral,0.1220834222391123,399.99959424504885,625.3072704531606,1025.3068646982094,37455,8531,1212
32025,FL,3364,Neutral,0.12186432400155141,371.44703673150946,461.5735774454186,833.0206141769281,45114,6387,1109
28504,NC,3365,Neutral,0.1218483968040309,349.4241173918946,408.3011070110701,757.7252244029646,49578,4407,1400
77591,TX,3366,Neutral,0.12183577987245314,316.62018965366286,543.0712589073634,859.6914485610262,51659,4330,1265
80542,CO,3367,Neutral,0.12174463294328808,45.24669471519657,292.82744956772336,338.0741442829199,98064,1585,743
75251,TX,3368,Neutral,0.12172200703537173,222.4442516027412,394.10852932842164,616.5527809311628,69028,1173,432
95258,CA,3369,Neutral,0.12168514753674609,92.35935412298521,214.8681489141675,307.2275030371527,92545,640,623
29070,SC,3370,Neutral,0.12164592711943133,303.92463586132675,401.7619783616692,705.686614222996,56458,3444,1182
34688,FL,3371,Neutral,0.12161626781321591,132.17572673358117,314.0586289494696,446.2343556830508,84338,1374,1361
92225,CA,3372,Neutral,0.12158645293688207,374.23864523785164,453.6710582436851,827.9097034815368,44647,7423,1126
78861,TX,3373,Neutral,0.12146134031400437,293.8805740107207,342.24104994531535,636.121623956036,59111,3943,1003
91502,CA,3374,Neutral,0.12146044319504327,329.0449895282378,652.5714285714286,981.6164180996664,47148,3961,896
79072,TX,3375,Neutral,0.12145277802101849,356.23533778262095,393.7852789498359,750.0206167324568,48553,7037,1184
27893,NC,3376,Neutral,0.12142688460929917,420.34424489613906,618.8933878734531,1039.2376327695922,34006,9709,1407
92352,CA,3377,Neutral,0.12140764381022426,158.03433955380007,214.00554187192117,372.0398814257212,82398,1189,878
27572,NC,3378,Neutral,0.1213606759141121,166.10304761691458,320.1695278969957,486.2725755139103,78870,1740,975
77362,TX,3379,Neutral,0.12134137042511417,197.14622164640886,295.36004816697886,492.5062698133877,74681,1855,578
86303,AZ,3380,Neutral,0.12122844464250376,286.1650655764459,530.1664372036103,816.3315027800561,56085,3111,2284
27537,NC,3381,Neutral,0.12122659148024337,360.99339962554865,500.9988653078378,861.9922649333864,45367,5220,1068
79108,TX,3382,Neutral,0.12117829389440682,343.7840586363706,302.26140814281814,646.0454667791887,52186,5240,679
89512,NV,3383,Neutral,0.1211173874133524,397.2350652038697,579.1761632246828,976.4112284285525,38120,7245,1198
33403,FL,3384,Neutral,0.12108440563007525,277.2254532890887,481.43785557986865,758.6633088689573,58371,3761,921
92227,CA,3385,Neutral,0.12107984481530126,352.5029418450664,663.8214374533698,1016.3243792984362,43061,7078,1515
33010,FL,3386,Neutral,0.12107359717448428,445.3572474215255,616.307319851894,1061.6645672734196,30000,11759,1299
12518,NY,3387,Neutral,0.12091089365906245,146.16129245456654,288.24301675977654,434.4043092143431,82230,1250,968
12839,NY,3388,Neutral,0.12085541192861973,316.95649643426304,433.50543398443233,750.4619304186954,53199,4157,890
34491,FL,3389,Neutral,0.12084659498502562,331.839878064771,667.038215576632,998.878093641403,45945,3197,1390
14543,NY,3390,Neutral,0.12072668320875114,83.07182600371186,131.51287488639807,214.58470089010993,95000,559,590
95010,CA,3391,Neutral,0.12062332201215742,187.2138669138787,487.4175002874554,674.6313672013341,71531,2354,1229
93921,CA,3392,Neutral,0.12051554934388166,67.55034770340717,78.99796665311102,146.54831435651818,98313,635,858
12170,NY,3393,Neutral,0.12051002485851746,109.58091650534817,285.27617224880385,394.857088754152,87530,1138,829
31811,GA,3394,Neutral,0.1204247720553933,133.0719629235573,205.35441767068272,338.42638059424,85613,1468,776
30183,GA,3395,Neutral,0.12033530001069223,133.63889958241103,168.32689873417723,301.96579831658823,86250,1314,977
37643,TN,3396,Neutral,0.12020384449906941,392.6734214915133,640.3471356485604,1033.0205571400738,36804,7975,1729
76067,TX,3397,Neutral,0.12013783265575814,361.8923960787957,414.8576963551133,776.750092433909,46238,5009,1007
78616,TX,3398,Neutral,0.1201103300116276,330.49818200591545,232.61670663469226,563.1148886406077,54870,2279,490
31021,GA,3399,Neutral,0.12009686539191176,375.8878046297783,602.211844603476,978.0996492332544,40081,6871,1556
31707,GA,3400,Neutral,0.12007058062371442,381.78074971095094,492.2132750192951,873.9940247302461,41519,6556,1496
93022,CA,3401,Neutral,0.12004453464837521,127.06482159872732,307.7694383538539,434.8342599525812,84043,1954,1084
75601,TX,3402,Neutral,0.11983103493549632,361.8060129497075,475.259694627228,837.0657075769354,44725,4813,1025
38118,TN,3403,Neutral,0.1198249602805319,427.72194056173726,446.0648587916858,873.786799353423,35355,10390,841
75135,TX,3404,Neutral,0.11973786501549344,145.7023092352086,420.2209449585972,565.9232541938059,78580,1911,803
10921,NY,3405,Neutral,0.1196061576025046,78.38869025691042,270.7599816429555,349.1486718998659,91875,880,650
77484,TX,3406,Neutral,0.1195870472028974,236.78198362518305,411.59366831251816,648.3756519377012,64846,2325,1043
79922,TX,3407,Neutral,0.1195788155039491,172.38152783473402,232.66350181513545,405.04502964986943,78424,1627,1081
89027,NV,3408,Neutral,0.11953308077737937,301.6256828833973,385.19686922491576,686.8225521083131,55542,2739,1457
77486,TX,3409,Neutral,0.11948042076502272,162.71967124908969,259.8851296043656,422.6048008534553,79231,1722,858
38058,TN,3410,Neutral,0.1194688220736785,232.6537749282072,465.164128440367,697.8179033685742,64236,2299,1084
77563,TX,3411,Neutral,0.11946526397994225,228.2506238180119,318.8495887191539,547.1002125371658,68028,2672,1460
81008,CO,3412,Neutral,0.11933771460814231,296.5074628537896,448.9167803547067,745.4242432084964,54806,2746,917
13214,NY,3413,Neutral,0.11921277079591285,198.62455131732207,235.8703087340755,434.4948600513976,74098,1581,1021
81625,CO,3414,Neutral,0.11913941685551159,266.62632244625473,512.3329521320046,778.9592745782593,57827,3469,1229
33031,FL,3415,Neutral,0.11913832138810462,149.5665717100837,372.88107761385504,522.4476493239388,78547,1870,649
76273,TX,3416,Neutral,0.11910881168324605,235.82185328363715,360.32616389872044,596.1480171823575,65721,2526,672
85087,AZ,3417,Neutral,0.11908695210750846,200.08385996840093,310.69994916115917,510.7838091295601,72181,1382,1057
85367,AZ,3418,Neutral,0.11904304221465509,349.7565902975051,327.2086064806144,676.9651967781194,49112,3713,1606
12095,NY,3419,Neutral,0.1190355373035225,290.5541251592334,475.99259135936074,766.5467165185942,54898,3214,1001
37617,TN,3420,Neutral,0.11902338961450629,288.2940798945461,415.369647887324,703.6637277818701,56527,3539,1235
80136,CO,3421,Neutral,0.11896605124618093,122.032645530662,236.44593461860856,358.47858014927056,85504,1167,679
93268,CA,3422,Neutral,0.11883040650090859,398.857494276044,420.35621608870014,819.2137103647442,39517,4975,1004
27525,NC,3423,Neutral,0.1188187666877013,313.66405348534505,561.3129511677282,874.9770046530732,49406,3811,1157
33316,FL,3424,Neutral,0.11880760585254295,186.22022938131116,619.0546557023009,805.274885083612,67477,2506,1863
81224,CO,3425,Neutral,0.11880214769471721,124.90080632587805,248.4126199476592,373.3134262735373,84688,980,499
13209,NY,3426,Neutral,0.11879635358693573,294.05173838656214,436.587610619469,730.6393490060311,55027,3193,1006
85349,AZ,3427,Neutral,0.11877440175556882,423.95398174985047,342.1235682054842,766.0775499553347,37343,8042,692
93305,CA,3428,Neutral,0.11869254380628319,441.334646633318,490.677333909941,932.011980543259,31471,9533,867
32141,FL,3429,Neutral,0.1185650750816073,316.01596568765706,407.1705888732242,723.1865545608812,52150,3861,1130
78211,TX,3430,Neutral,0.11856472927954842,398.72234431703396,419.69976135212005,818.422105669154,39348,9203,675
11514,NY,3431,Neutral,0.11849405703132797,135.49246846871097,271.9384754580412,407.43094392675215,82344,1194,635
12184,NY,3432,Neutral,0.11846977230641148,173.11498186358546,312.49132105472376,485.6063029183092,75757,1606,881
34474,FL,3433,Neutral,0.11845015218849723,340.00619210107067,584.3567351319705,924.3629272330411,44639,4515,1138
81303,CO,3434,Neutral,0.11844460243420421,180.36552499201778,516.6534653465346,697.0189903385524,70275,2031,959
13669,NY,3435,Neutral,0.118420369903714,324.9135258188955,412.8666666666667,737.7801924855621,50569,4277,1093
32901,FL,3436,Neutral,0.11837713537862879,369.15147850332244,601.0670400840189,970.2185185873414,39809,5149,1438
33976,FL,3437,Neutral,0.11833095149722556,340.8675877671855,314.2789163467258,655.1465041139113,50190,5823,707
12196,NY,3438,Neutral,0.11829416733080707,70.20224809431572,146.5306652806653,216.73291337498102,94766,1001,611
76905,TX,3439,Neutral,0.11825658609258362,266.79288244730117,422.6709541457743,689.4638365930755,59042,3571,831
37010,TN,3440,Neutral,0.11823808947495396,131.6432125702733,162.85047637565623,294.49368894592953,85063,1155,659
89704,NV,3441,Neutral,0.11818942516262237,127.98866989345566,179.99958703283087,307.98825692628657,85213,572,736
37416,TN,3442,Neutral,0.1181581855650554,329.58819415639505,440.6437646390802,770.2319587954753,49066,4102,977
78362,TX,3443,Neutral,0.11810467408052631,224.70555836937137,442.78122426571514,667.4867826350865,64874,2600,887
10928,NY,3444,Neutral,0.11808129233085189,118.9970586961663,284.1327517542196,403.1298104503859,84267,924,670
29054,SC,3445,Neutral,0.11798883210781065,215.3949589566802,395.3542468185854,610.7492057752656,67210,2086,1020
13035,NY,3446,Neutral,0.11796605234650324,133.22359548341782,273.5001831278232,406.7237786112411,82250,1235,1255
32409,FL,3447,Neutral,0.11786014873991371,279.0356160754585,264.2584772872681,543.2940933627266,60269,2467,827
84339,UT,3448,Neutral,0.11784262696265116,78.55313736607734,247.3297730307076,325.88291039678495,91000,1367,685
31807,GA,3449,Neutral,0.11766883154973576,77.6464946576212,124.39368258859784,202.04017724621906,93632,723,478
12775,NY,3450,Neutral,0.11756314633772544,12.353851781237811,107.7369409996242,120.090792780862,103802,486,390
95692,CA,3451,Neutral,0.11752466209721424,152.24118768489564,211.40938380990738,363.650571494803,80357,1477,762
33767,FL,3452,Neutral,0.11751451364728525,131.11539880885113,201.15346200566879,332.26886081451994,83770,547,1705
94571,CA,3453,Neutral,0.11749927108327379,213.76163010994566,341.85728606579784,555.6189161757435,68226,1070,1360
80642,CO,3454,Neutral,0.11749800241377034,182.49350810128723,206.16587997302767,388.6593880743149,75864,1551,620
27837,NC,3455,Neutral,0.11748384818896654,185.48737343410355,211.23940645556064,396.72677988966416,75291,1654,839
27889,NC,3456,Neutral,0.11745180752497632,363.97144577229807,516.2101514164767,880.1815971887747,41699,5825,2059
80102,CO,3457,Neutral,0.11741990641394866,151.49075735704056,287.03503503503504,438.5257923920756,78774,1323,752
10537,NY,3458,Neutral,0.11739423784141645,28.758633560653635,183.59801488833747,212.3566484489911,99565,642,409
29388,SC,3459,Neutral,0.11737047357928163,325.31636475493644,528.2696629213483,853.5860276762847,47237,3820,946
13029,NY,3460,Neutral,0.11728690077477733,152.02283073762027,343.806689491704,495.82952022932426,77378,1645,1116
79022,TX,3461,Neutral,0.11727579236019524,271.96026936159734,324.8262727610554,596.7865421226527,59599,3644,840
86442,AZ,3462,Neutral,0.11718376875712594,381.53664247097953,480.2668453404026,861.8034878113822,39600,6432,1292
28315,NC,3463,Neutral,0.11705590737117776,278.6423001907638,652.9664144806619,931.6087146714258,51404,3596,631
75633,TX,3464,Neutral,0.11704139501172524,298.5457086758458,352.9667666743596,651.5124753502054,54789,3053,1084
32550,FL,3465,Neutral,0.11700581740331041,206.89963447995967,317.432373046875,524.3320075268347,69410,1474,1372
29657,SC,3466,Neutral,0.1169133722064113,301.03627024248004,464.9443130910901,765.9805833335702,51920,3690,1049
30125,GA,3467,Neutral,0.11688282281992393,352.5884894173745,566.559428357775,919.1479177751495,41912,6355,1113
34229,FL,3468,Neutral,0.11677628108898545,112.53757392009645,153.47671687163188,266.01429079172834,87039,956,1500
28312,NC,3469,Neutral,0.11674960869577405,345.4974120434839,512.4109809442406,857.9083929877245,44042,4419,1419
14092,NY,3470,Neutral,0.11665740564270409,236.75222553105368,359.5863539445629,596.3385794756166,63718,2315,1277
79121,TX,3471,Neutral,0.1165720434637779,116.2852940967109,219.70403129783975,335.98932539455063,84899,1403,1145
12545,NY,3472,Neutral,0.11655059143004831,122.21143684336849,158.81339712918663,281.02483397255514,85286,741,909
28144,NC,3473,Neutral,0.11650935218010723,331.8255811065197,616.6875688376532,948.5131499441729,43701,5611,1526
14622,NY,3474,Neutral,0.11648393514198604,266.21048736629405,482.52563701735187,748.7361243836459,56493,3053,1254
37777,TN,3475,Neutral,0.11646837113865002,267.69246894898225,525.262346385772,792.9548153347544,55343,2867,1265
33136,FL,3476,Neutral,0.11637644330265608,463.70058337562114,489.3361025826259,953.0366859582471,26336,5320,443
29118,SC,3477,Neutral,0.11626785196123607,344.27518868328207,391.3893850472059,735.664573730488,46445,4291,1171
75203,TX,3478,Neutral,0.11625838126485868,397.89697879933965,345.8454487587524,743.742427558092,39285,5695,763
92567,CA,3479,Neutral,0.11617997606748082,204.39778927587122,347.3994577919043,551.7972470677755,68516,2679,847
28139,NC,3480,Neutral,0.11615552980306876,337.0727269671535,406.00815375655213,743.0808807237056,47138,4529,1350
13903,NY,3481,Neutral,0.11613557851308096,305.76196250403393,520.946371519854,826.7083340238879,49411,4273,1630
90007,CA,3482,Neutral,0.11606573409275427,440.2210420580688,594.6121825083433,1034.8332245664121,27406,10736,1051
37721,TN,3483,Neutral,0.11604477877888163,277.4977981842974,363.88285889821833,641.3806570825157,56982,3213,917
95334,CA,3484,Neutral,0.11600165603053281,285.7038763348335,394.82393301546693,680.5278093503005,55044,4935,688
85615,AZ,3485,Neutral,0.11597975664034928,198.3299963327109,244.9041490785545,443.2341454112654,71473,1589,1062
27504,NC,3486,Neutral,0.11597709246099502,299.6553647778592,488.3862741421339,788.0416389199931,50911,3804,870
28103,NC,3487,Neutral,0.11594884732545327,256.1608194774036,298.8564839934889,555.0173034708926,61532,2520,848
13164,NY,3488,Neutral,0.11589558956766394,77.28180247815683,80.0860853432282,157.36788782138504,93276,759,412
34982,FL,3489,Neutral,0.11588108983005646,351.90611401443505,604.5513170838343,956.4574310982694,40436,5137,1263
29061,SC,3490,Neutral,0.1158803507177151,285.8318010856125,377.1718834951456,663.0036845807581,55309,3853,824
92359,CA,3491,Neutral,0.11587799612689136,217.9789547703024,388.3116883116883,606.2906430819907,65352,2865,864
28716,NC,3492,Neutral,0.11558193256982917,303.9529636204181,500.26998026640354,804.2229438868217,49703,4292,1340
91020,CA,3493,Neutral,0.11555352734485838,198.95338778263914,399.7609084652443,598.7142962478835,67742,2865,1151
13032,NY,3494,Neutral,0.11550552144066352,256.27868562605636,405.5496760259179,661.8283616519743,58894,2876,984
32124,FL,3495,Neutral,0.11543890225587718,223.5193902871687,361.13052543786483,584.6499157250336,64757,2112,508
31204,GA,3496,Neutral,0.11537937699548455,384.2664623241352,639.1976168652612,1023.4640791893964,34407,7515,1409
76539,TX,3497,Neutral,0.1153525329852889,215.80117104752642,320.1717195093728,535.9728905568992,66736,1730,885
79107,TX,3498,Neutral,0.11521473842934629,412.43025813164957,345.3342484557309,757.7645065873805,36294,9266,894
77554,TX,3499,Neutral,0.1151593708084505,155.32188968510818,342.18389652060563,497.5057862057138,75283,1519,1413
95228,CA,3500,Neutral,0.11511635682245491,120.97223982968531,208.50512295081967,329.47736278050496,83313,1064,603
32796,FL,3501,Neutral,0.11507156325661813,305.120904276669,498.8688129548412,803.9897172315102,49165,3999,1457
33484,FL,3502,Neutral,0.1150394125146561,332.8217004344093,486.8168307276587,819.638531162068,45200,3320,2585
34610,FL,3503,Neutral,0.11501943837313974,266.39302755818744,523.4387088974854,789.8317364556729,54469,3179,1016
11971,NY,3504,Neutral,0.1149976931046277,158.6356236337728,267.65514061779623,426.29076425156904,76250,948,916
75116,TX,3505,Neutral,0.1149738378525219,336.08491190889896,431.9969666329626,768.0818785418616,45827,4972,916
94704,CA,3506,Neutral,0.11496906072952748,379.6453132425977,483.3135464854464,862.9588597280441,38125,6010,1849
78101,TX,3507,Neutral,0.11496619436319555,171.32136307022634,327.2292069632495,498.5505700334759,73030,1729,879
32204,FL,3508,Neutral,0.11491545175985293,340.3817975945749,420.5860349127182,760.9678325072931,45375,2913,809
92003,CA,3509,Neutral,0.11485743660822395,131.76318694849542,238.22820409803134,369.99139104652676,80844,967,740
89301,NV,3510,Neutral,0.1148516534262838,240.83595606212398,336.0953642384106,576.9313203005346,62218,2596,704
12182,NY,3511,Neutral,0.11477626778720795,290.9162732569145,434.5159391858755,725.4322124427899,52467,3960,1380
78570,TX,3512,Neutral,0.11463237708014343,416.53510232181463,393.56042385998336,810.095526181798,34195,8810,838
13206,NY,3513,Neutral,0.11453004832768258,341.0989835948488,481.2691120607787,822.3680956556275,43674,4635,1116
34652,FL,3514,Neutral,0.1145279216823459,362.5661227653668,533.2034362934363,895.7695590588031,39309,4635,1477
29440,SC,3515,Neutral,0.11451697063545965,355.3755202502734,521.6630833869564,877.0386036372297,40637,6653,1472
75570,TX,3516,Neutral,0.1144979724506652,293.18355696081926,327.6713134787725,620.8548704395918,54194,3922,579
85373,AZ,3517,Neutral,0.11447091577196922,268.54661815325164,465.6346660282499,734.1812841815015,54958,2807,1820
78124,TX,3518,Neutral,0.1144681349072027,169.21553331115717,222.27421456493414,391.4897478760913,75211,1571,833
30153,GA,3519,Neutral,0.11439072482405459,325.26351799177564,365.67010996334557,690.9336279551212,48438,4911,1154
32439,FL,3520,Neutral,0.11422528179006149,251.2024491811344,582.46875,833.6711991811344,54901,2528,852
10548,NY,3521,Neutral,0.1141953042261064,85.89181010941438,131.395629939563,217.28744004897737,89572,778,605
13603,NY,3522,Neutral,0.11418296652366954,273.35803523914655,614.467544550204,887.8255797893505,50827,3948,277
75462,TX,3523,Neutral,0.11416324998873847,242.54124902037304,383.3585099991417,625.8997590195147,60422,2596,1312
89109,NV,3524,Neutral,0.11413342228633103,370.37460039342926,298.6490467937608,669.0236471871901,42837,2545,914
27244,NC,3525,Neutral,0.1141177411433168,248.53510387932178,286.4118424213308,534.9469463006526,61551,2265,1253
38583,TN,3526,Neutral,0.11408077057551072,343.49998668489513,469.89964645091106,813.3996331358062,43209,5611,981
28673,NC,3527,Neutral,0.11405772448962773,125.76804382577326,223.9569332702319,349.72497709600515,81445,1122,971
80517,CO,3528,Neutral,0.11400708872185242,203.7242194141055,421.7679579906866,625.4921774047921,65364,1714,1696
12859,NY,3529,Avoid,0.11400497830921387,24.573658729462476,71.4561080417434,96.02976677120589,100000,827,459
86403,AZ,3530,Avoid,0.11386927897444563,300.15065229991296,406.06119897820537,706.2118512781183,50981,3821,1416
30540,GA,3531,Avoid,0.11380196710599494,289.80407482024395,487.813353189377,777.6174280096209,50750,4079,1314
85003,AZ,3532,Avoid,0.11378328066561369,313.8783378957511,625.7000492368292,939.5783871325802,44140,3291,1111
29671,SC,3533,Avoid,0.11378300042887304,293.0941469464231,433.4908901613743,726.5850371077975,51398,3877,1178
78382,TX,3534,Avoid,0.11374816403096409,292.86572676439874,635.0336775931746,927.8994043575733,47098,3614,1888
93505,CA,3535,Avoid,0.11365998839821387,314.78769214857573,386.80842418907025,701.596116337646,49014,4375,855
33765,FL,3536,Avoid,0.11364811282553092,328.12967002947767,418.9005847953216,747.0302548247993,46297,3906,964
79756,TX,3537,Avoid,0.1135670084346917,202.58777992696005,353.0942665829671,555.6820465099272,66667,2604,837
75442,TX,3538,Avoid,0.11355452688171006,147.90726104463124,425.10078546418094,573.0080465088122,73405,2404,1145
85118,AZ,3539,Avoid,0.11354500286815913,199.580184313739,211.47574346112506,411.0559277748641,70133,1226,1972
32643,FL,3540,Avoid,0.11352902003928947,282.37912391223824,277.05785123966945,559.4369751519077,56171,2840,993
75233,TX,3541,Avoid,0.11348391993135004,314.24033684124163,288.5654516640253,602.805788505267,51062,4158,815
29033,SC,3542,Avoid,0.11347689300601148,280.6685636542346,416.3950350782515,697.0635987324861,53412,3303,976
29020,SC,3543,Avoid,0.113239531767535,325.52314276401313,584.5646755291236,910.0878182931367,42838,4210,1437
93702,CA,3544,Avoid,0.11323731858328001,439.5104515554211,509.8428416701664,949.3532932255875,27159,11889,853
28445,NC,3545,Avoid,0.11313005353182626,163.63348126572117,633.738348323794,797.3718295895151,66237,2086,817
12542,NY,3546,Avoid,0.11312667364432247,87.16762587825318,308.38300051203277,395.55062639028597,84777,1358,959
76550,TX,3547,Avoid,0.11306092594446136,274.86245099324555,395.3544784290824,670.2169294223279,54423,3287,1415
13108,NY,3548,Avoid,0.11286857976095781,149.80013912545738,245.341796875,395.14193600045735,76435,1139,907
34420,FL,3549,Avoid,0.112866963767168,338.83607068711547,308.5415557990296,647.3776264861451,46435,4647,634
77046,TX,3550,Avoid,0.11283576443859047,77.86425286087673,218.23278163374263,296.0970344946194,87891,501,367
28428,NC,3551,Avoid,0.11276452572504929,164.2631599019984,268.287603070799,432.5507629727974,73673,1618,1027
30054,GA,3552,Avoid,0.11270470070318815,223.75951141378235,334.56492489171507,558.3244363054974,63194,2219,1220
79336,TX,3553,Avoid,0.11265756765714678,310.92188572370264,440.32859482476255,751.2504805484652,47688,4348,1185
13901,NY,3554,Avoid,0.11264704978038487,309.3353233369528,589.5410542321339,898.8763775690867,44731,4518,1531
33004,FL,3555,Avoid,0.11262721261890563,318.66412975112695,628.5145287879695,947.1786585390964,42469,4785,1164
95619,CA,3556,Avoid,0.11260233632590909,199.87113898766978,246.69522162841875,446.56636061608856,68614,1649,690
96114,CA,3557,Avoid,0.11250586410991516,65.11413929448098,69.06328208795138,134.17742138243236,92759,670,585
34994,FL,3558,Avoid,0.1124452003682596,291.44858342740486,552.2104487389453,843.6590321663501,48085,3812,1380
32931,FL,3559,Avoid,0.11229063374273832,231.62038436162374,419.31548261714534,650.9358669787691,59874,2001,2249
95726,CA,3560,Avoid,0.11227439818848764,128.70955469582762,404.50455705432006,533.2141117501477,75774,1856,1121
30741,GA,3561,Avoid,0.11224232442682536,345.7413926491855,582.6512860856478,928.3926787348333,39051,6829,1168
80643,CO,3562,Avoid,0.112138159669324,87.44932936998775,187.21634954193092,274.6656789119187,86567,947,511
37218,TN,3563,Avoid,0.1121126533947763,293.4183069280294,578.3046322952107,871.72293922324,46974,4319,905
29360,SC,3564,Avoid,0.11209194036663431,335.4317282047936,532.6486449741684,868.080373178962,41567,5128,1098
13323,NY,3565,Avoid,0.11183651969515296,167.18656982509367,371.3107862720174,538.4973560971112,70317,2032,1342
75474,TX,3566,Avoid,0.11182835160641424,279.14345118874274,365.5087134955094,644.6521646842522,53468,2762,1000
28150,NC,3567,Avoid,0.11178083063563478,347.05163385411754,571.372783302454,918.4244171565715,38740,5579,1531
33763,FL,3568,Avoid,0.11174590727244112,315.0267861517883,514.1336591784942,829.1604453302825,44790,4198,1448
30650,GA,3569,Avoid,0.11154930337533181,176.21208729028365,491.3679653679653,667.580052658249,66163,2248,1343
28712,NC,3570,Avoid,0.11154626540568878,299.7685566802659,474.43331632653064,774.2018730067965,47798,3647,1459
33762,FL,3571,Avoid,0.11151907535114897,188.95998249410627,294.73129589204206,483.6912783861483,68411,2680,870
78404,TX,3572,Avoid,0.11144999875577537,334.6721835485488,482.60689351069306,817.2790770592419,42260,4892,1371
95012,CA,3573,Avoid,0.11137369280338558,236.32046159715193,283.00170449448285,519.3221660916348,61373,3251,477
32505,FL,3574,Avoid,0.11130726032122246,369.1678626531605,442.0887339795956,811.2565966327561,37789,7049,747
75964,TX,3575,Avoid,0.11126424495080012,333.5234482942984,362.59612731338314,696.1195756076816,44857,4713,814
10925,NY,3576,Avoid,0.11123016361995527,125.63843159618861,242.9364864864865,368.57491808267514,78893,968,648
89703,NV,3577,Avoid,0.11122367872564284,163.96286884997238,387.73653898893866,551.699407838911,69985,1952,1567
30103,GA,3578,Avoid,0.11119799192650615,292.90899406908375,477.3229275060701,770.2319215751538,48509,3902,1020
37082,TN,3579,Avoid,0.11113367030926814,157.04257329810574,253.55050323508266,410.5930765331884,73833,1301,696
33955,FL,3580,Avoid,0.11110801429466007,210.5631423454558,260.3084832904884,470.8716256359442,65558,1962,1342
80422,CO,3581,Avoid,0.11099158184948567,131.87156255437668,244.41619025840384,376.2877528127805,77734,1056,790
93706,CA,3582,Avoid,0.11075268020664537,393.05924991477923,508.4523686477175,901.5116185624968,32325,10561,1334
32220,FL,3583,Avoid,0.11075022945687606,236.99715934259953,441.5,678.4971593425995,57405,3114,1228
95605,CA,3584,Avoid,0.11073352087846397,265.03318221947086,527.6023383862416,792.6355206057125,51303,4010,804
95045,CA,3585,Avoid,0.11063973002942258,56.310844209599225,249.63248659986016,305.9433308094594,88804,844,604
34292,FL,3586,Avoid,0.11059487361555959,193.9024779518045,339.78554481800825,533.6880227698127,65991,1316,2435
27105,NC,3587,Avoid,0.11057526780971737,390.35148887119857,491.21021887194905,881.5617077431476,32968,9913,1052
33916,FL,3588,Avoid,0.11057207720453016,351.61135439291576,607.5865711598293,959.1979255527451,36349,7224,759
86336,AZ,3589,Avoid,0.11044256702341856,230.8526717123281,334.5751581573554,565.4278298696835,60386,1613,1542
77048,TX,3590,Avoid,0.1104413361082931,345.94620278068504,411.4389133627019,757.385116143387,41300,5100,1074
93405,CA,3591,Avoid,0.11041262461471416,314.63133368198714,415.6817572099262,730.3130908919134,45933,5894,2282
27249,NC,3592,Avoid,0.11033248478947565,251.14465996014565,381.98990902836175,633.1345689885075,56213,2794,1158
32534,FL,3593,Avoid,0.11031135557941207,265.0746114905095,554.0978651048554,819.1724765953649,50407,3701,972
95521,CA,3594,Avoid,0.11030762276101949,331.1376280752378,606.3309352517986,937.4685633270363,39276,5360,1473
29341,SC,3595,Avoid,0.11024516312616461,357.4107839017933,411.2191269679002,768.6299108696935,39417,5347,1014
37034,TN,3596,Avoid,0.11013321195160895,193.25240042937077,305.34667287110284,498.5990733004736,66472,1846,723
81435,CO,3597,Avoid,0.11010670885849963,177.9841985669043,388.83540703874866,566.8196056056529,66981,1937,737
10926,NY,3598,Avoid,0.11008947935583498,89.58101252163587,158.52018176958032,248.1011942912162,85288,1056,550
30110,GA,3599,Avoid,0.11001671797795204,272.8618076980056,514.8073537762634,787.669161474269,49841,3968,1107
33709,FL,3600,Avoid,0.11001183458161305,331.96093381435577,457.2604154349454,789.2213492493012,42111,4992,1392
76044,TX,3601,Avoid,0.1098567324324107,153.97801629835612,452.48921109715724,606.4672273955134,69067,973,453
30025,GA,3602,Avoid,0.10983014613876663,155.66197523520708,364.2747068676717,519.9366821028788,70677,2294,1123
75773,TX,3603,Avoid,0.10981599439473307,281.45405353368403,333.80476556495006,615.2588190986341,52254,3314,1065
89410,NV,3604,Avoid,0.10978543617227646,196.93272927591602,389.87876025524156,586.8114895311576,63841,2228,1264
28906,NC,3605,Avoid,0.1097702973652906,341.05949177065725,303.907518262987,644.9670100336443,43825,3780,1242
93703,CA,3606,Avoid,0.10967189176551556,381.5331039561156,494.1296025288298,875.6627064849454,33550,8750,1009
32656,FL,3607,Avoid,0.10963336051688227,278.8939357439193,447.9149072296865,726.8088429736058,50063,3317,754
12833,NY,3608,Avoid,0.10959839095025956,83.77518138808969,285.3835692995529,369.1587506876426,83080,802,603
14047,NY,3609,Avoid,0.10949194490977326,158.66649842500917,173.93840579710147,332.60490422211063,74031,1622,702
30642,GA,3610,Avoid,0.10946415139234969,225.0967590161716,428.36844934157483,653.4652083577464,58504,2375,1623
